file,line,method,path,operation_id,owner,baseline_sha
services/wlt/contracts/wlt.openapi.yaml,51,GET,/wlt/readiness,getWltReadiness,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.openapi.yaml,67,GET,/wlt/references/payment-status,getWltPaymentStatusRef,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.openapi.yaml,80,GET,/wlt/references/settlement-status,getWltSettlementStatusRef,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.openapi.yaml,94,GET,/wlt/references/refund-status,getWltRefundStatusRef,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.openapi.yaml,107,GET,/wlt/references/wallet-status,getWltWalletStatusRef,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.openapi.yaml,127,GET,/wlt/wallets/{actorType}/{actorId},getWltWallet,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.openapi.yaml,147,GET,/wlt/reconciliation-cases,listWltReconciliationCases,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.openapi.yaml,167,GET,/wlt/reconciliation-cases/{caseId},getWltReconciliationCase,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.openapi.yaml,185,POST,/wlt/reconciliation-cases/{caseId}/assign,assignWltReconciliationCase,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.openapi.yaml,209,POST,/wlt/reconciliation-cases/{caseId}/resolve,resolveWltReconciliationCase,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.openapi.yaml,233,GET,/wlt/ledger/entries,listWltLedgerEntries,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.openapi.yaml,268,GET,/wlt/ledger/entries/{entryId},getWltLedgerEntry,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.openapi.yaml,289,GET,/wlt/ledger/financial-summary,getWltLedgerFinancialSummary,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.payments.openapi.yaml,19,POST,/wlt/payment-sessions,createWltPaymentSession,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.payments.openapi.yaml,46,GET,/wlt/payment-sessions/{paymentSessionId},getWltPaymentSession,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.payments.openapi.yaml,64,POST,/wlt/payment-sessions/{paymentSessionId}/authorize,authorizeWltPaymentSession,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.payments.openapi.yaml,88,POST,/wlt/payment-sessions/{paymentSessionId}/capture,captureWltPaymentSession,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.payments.openapi.yaml,113,POST,/wlt/payment-sessions/{paymentSessionId}/refresh-provider-status,refreshWltPaymentSessionProviderStatus,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.payments.openapi.yaml,137,GET,/wlt/payment-sessions/{paymentSessionId}/timeline,getWltPaymentSessionTimeline,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.payments.openapi.yaml,160,POST,/wlt/payment-sessions/{paymentSessionId}/expire,expireWltPaymentSession,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.payments.openapi.yaml,182,POST,/wlt/payment-sessions/{paymentSessionId}/cod-collect,blockLegacyWltPaymentSessionCodCollect,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.payments.openapi.yaml,200,POST,/wlt/payment-sessions/{paymentSessionId}/cancel-for-order,cancelWltPaymentSessionForOrder,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.payments.openapi.yaml,235,POST,/wlt/order-cancellations,cancelWltOrderFinancially,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.payments.openapi.yaml,271,POST,/wlt/provider/webhooks/payment,receiveWltPaymentProviderWebhook,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.payout-failure-boundary.openapi.yaml,16,POST,/wlt/payout-requests/{payoutId}/fail,failWltPayoutRequestClosed,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.payouts-destinations.openapi.yaml,18,GET,/wlt/payout-destinations/{actorType}/{actorId},getWltTypedPayoutDestination,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.payouts-destinations.openapi.yaml,31,PUT,/wlt/payout-destinations/{actorType}/{actorId},upsertWltTypedPayoutDestination,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.payouts-destinations.openapi.yaml,60,POST,/wlt/payout-destinations/{actorType}/{actorId}/deactivate,deactivateWltTypedPayoutDestination,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.payouts-destinations.openapi.yaml,69,GET,/wlt/payout-requests,listWltPayoutRequests,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.payouts-destinations.openapi.yaml,99,POST,/wlt/payout-requests,createWltDestinationBoundPayoutRequest,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.payouts-destinations.openapi.yaml,129,GET,/wlt/payout-requests/{payoutId},getWltPayoutRequest,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.payouts-destinations.openapi.yaml,142,POST,/wlt/payout-requests/{payoutId}/approve,approveWltPayoutRequest,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.payouts-destinations.openapi.yaml,156,POST,/wlt/payout-requests/{payoutId}/reject,rejectWltPayoutRequest,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.payouts-destinations.openapi.yaml,170,POST,/wlt/payout-requests/{payoutId}/process,processWltPayoutRequest,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.payouts-destinations.openapi.yaml,186,POST,/wlt/payout-requests/{payoutId}/complete,completeWltPayoutRequest,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.payouts-destinations.openapi.yaml,201,POST,/wlt/payout-requests/{payoutId}/reconcile,reconcileWltPayoutRequest,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.payouts-destinations.openapi.yaml,221,GET,/wlt/payout-requests/{payoutId}/audit,listWltPayoutAudit,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.promotion-funding.openapi.yaml,16,POST,/wlt/promotion-funding/reservations,reserveWltPromotionFunding,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.promotion-funding.openapi.yaml,39,GET,/wlt/promotion-funding/reservations/{reservationId},getWltPromotionFundingReservation,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.promotion-funding.openapi.yaml,54,POST,/wlt/promotion-funding/reservations/{reservationId}/commit,commitWltPromotionFunding,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.promotion-funding.openapi.yaml,79,POST,/wlt/promotion-funding/reservations/{reservationId}/release,releaseWltPromotionFunding,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.promotion-funding.openapi.yaml,104,POST,/wlt/promotion-funding/reservations/{reservationId}/reverse,reverseWltPromotionFunding,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.refunds.openapi.yaml,18,GET,/wlt/refunds,listWltRefunds,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.refunds.openapi.yaml,44,POST,/wlt/refunds,createWltRefund,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.refunds.openapi.yaml,80,GET,/wlt/refunds/{refundId},getWltRefund,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.refunds.openapi.yaml,102,POST,/wlt/refunds/{refundId}/approve,approveWltRefund,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.refunds.openapi.yaml,133,POST,/wlt/refunds/{refundId}/reject,rejectWltRefund,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.refunds.openapi.yaml,164,POST,/wlt/refunds/{refundId}/complete,completeWltRefund,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.refunds.openapi.yaml,208,POST,/wlt/refunds/{refundId}/reconcile,reconcileWltRefund,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.refunds.openapi.yaml,240,GET,/wlt/refunds/{refundId}/audit,listWltRefundAudit,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.settlement-operations.openapi.yaml,16,GET,/wlt/settlements,listWltSettlements,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.settlement-operations.openapi.yaml,42,GET,/wlt/settlements/summary,getWltSettlementSummary,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.settlement-operations.openapi.yaml,58,GET,/wlt/settlements/{settlementId},getWltSettlement,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.settlement-operations.openapi.yaml,75,POST,/wlt/settlements/{settlementId}/post,postWltSettlement,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.settlements-commissions.openapi.yaml,17,POST,/wlt/settlements,createWltEvidenceBackedSettlement,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.settlements-commissions.openapi.yaml,47,GET,/wlt/settlements/{settlementId}/evidence,listWltSettlementEvidence,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.settlements-commissions.openapi.yaml,71,PUT,/wlt/settlement-policies/{partnerId},upsertWltSettlementPolicy,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.settlements-commissions.openapi.yaml,91,PUT,/wlt/commission-policies,upsertWltCommissionPolicy,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.settlements-commissions.openapi.yaml,110,GET,/wlt/commissions,listWltGovernedCommissions,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.settlements-commissions.openapi.yaml,154,POST,/wlt/commissions,createWltGovernedCommission,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.settlements-commissions.openapi.yaml,182,GET,/wlt/commissions/{commissionId},getWltGovernedCommission,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.settlements-commissions.openapi.yaml,200,POST,/wlt/commissions/{commissionId}/adjust,adjustWltCommission,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.settlements-commissions.openapi.yaml,227,POST,/wlt/commissions/{commissionId}/confirm,confirmWltCommission,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.settlements-commissions.openapi.yaml,241,POST,/wlt/commissions/{commissionId}/settle,settleWltCommission,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.settlements-commissions.openapi.yaml,255,POST,/wlt/commissions/{commissionId}/reject,rejectWltCommission,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.settlements-commissions.openapi.yaml,273,POST,/wlt/commissions/{commissionId}/reverse,reverseWltCommission,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.workforce-finance.openapi.yaml,16,PUT,/wlt/field-commission-category-policies/{partnerCategory},upsertFieldCommissionCategoryPolicy,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.workforce-finance.openapi.yaml,33,POST,/wlt/field-commissions,createFieldCategoryCommission,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.workforce-finance.openapi.yaml,49,POST,/wlt/provider-penalties,createProviderPenalty,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/contracts/wlt.workforce-finance.openapi.yaml,65,POST,/wlt/provider-penalties/{penaltyId}/reverse,reverseProviderPenalty,wlt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
