surface,path,line,control_kind,snippet,binding_state
control-panel,services/dsh/frontend/control-panel/catalogs/CatalogGovernanceScreen.tsx,262,onChange,"<CpTextInput value={productId} onChange={setProductId} placeholder=""معرف المنتج المركزي"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/CatalogGovernanceScreen.tsx,263,onClick,<CpButton disabled={loading} onClick={() => void loadProductGovernance()}>تحميل الحقيقة</CpButton>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/CatalogGovernanceScreen.tsx,264,onChange,"<CpTextInput value={valueAttributeId} onChange={setValueAttributeId} placeholder=""معرف الخاصية"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/CatalogGovernanceScreen.tsx,265,onChange,"<CpTextInput value={valueJson} onChange={setValueJson} placeholder={'قيمة JSON مثل ""كبير"" أو 25'} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/CatalogGovernanceScreen.tsx,266,onClick,<CpButton disabled={saving} onClick={() => void runMutation(async () => {,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/CatalogGovernanceScreen.tsx,277,onChange,"<CpTextInput value={targetProductId} onChange={setTargetProductId} placeholder=""معرف المنتج البديل/المرتبط"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/CatalogGovernanceScreen.tsx,280,onChange,onChange={(value) => setRelationshipType(value as MasterProductRelationshipType)},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/CatalogGovernanceScreen.tsx,284,onChange,"<CpTextInput value={relationshipReason} onChange={setRelationshipReason} placeholder=""سبب العلاقة"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/CatalogGovernanceScreen.tsx,285,onClick,<CpButton disabled={saving} onClick={() => void runMutation(async () => {,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/CatalogGovernanceScreen.tsx,297,onClick,<CpButton disabled={saving} onClick={() => void runMutation(async () => {,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/CatalogGovernanceScreen.tsx,307,onChange,"<CpTextInput value={storeId} onChange={setStoreId} placeholder=""معرف المتجر"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/CatalogGovernanceScreen.tsx,308,onClick,<CpButton disabled={loading} onClick={() => void loadPauses()}>تحميل حالات التشكيلة</CpButton>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/CatalogGovernanceScreen.tsx,309,onChange,"<CpTextInput value={pauseProductId} onChange={setPauseProductId} placeholder=""معرف المنتج المركزي"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/CatalogGovernanceScreen.tsx,310,onChange,"<CpTextInput value={pauseReason} onChange={setPauseReason} placeholder=""سبب الإيقاف المؤقت"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/CatalogGovernanceScreen.tsx,311,onChange,"<CpTextInput value={pausedUntil} onChange={setPausedUntil} placeholder=""وقت الاستئناف ISO اختياري"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/CatalogGovernanceScreen.tsx,312,onClick,<CpButton disabled={saving} onClick={() => void runMutation(async () => {,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/CatalogGovernanceScreen.tsx,325,onClick,{item.paused ? <CpButton disabled={saving} onClick={() => void runMutation(async () => {,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/CatalogGovernanceScreen.tsx,337,onChange,"<CpTextInput value={auditEntityType} onChange={setAuditEntityType} placeholder=""نوع الكيان"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/CatalogGovernanceScreen.tsx,338,onChange,"<CpTextInput value={auditEntityId} onChange={setAuditEntityId} placeholder=""معرف الكيان"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/CatalogGovernanceScreen.tsx,339,onChange,"<CpTextInput value={rollbackReason} onChange={setRollbackReason} placeholder=""سبب التراجع الإلزامي"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/CatalogGovernanceScreen.tsx,340,onClick,<CpButton disabled={loading} onClick={() => void loadAudit().catch((caught) => setError(caught instanceof Error ? caught.message : String(caught)))}>تحديث السجل</CpButton>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/CatalogGovernanceScreen.tsx,358,onClick,<CpButton disabled={saving || rollbackReason.trim().length < 3} onClick={() => void runMutation(async () => {,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/ReelsReviewPanel.tsx,227,onChange,onChange={(value) => setStatusFilter(value as StatusFilter)},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/ReelsReviewPanel.tsx,230,onClick,"<CpButton onClick={() => void load()} aria-label=""تحديث قائمة الريلز"">تحديث</CpButton>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/ReelsReviewPanel.tsx,258,onChange,"<CpTextInput value={draft.titleAr} onChange={(value) => updateDraft(selectedReel.id, { titleAr: value })} placeholder=""العنوان العربي"" aria-label=""العنوان العربي"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/ReelsReviewPanel.tsx,259,onChange,"<CpTextInput value={draft.titleEn} onChange={(value) => updateDraft(selectedReel.id, { titleEn: value })} placeholder=""العنوان الإنجليزي"" aria-label=""العنوان الإنجليزي"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/ReelsReviewPanel.tsx,260,onChange,"<CpTextInput value={draft.subtitleAr} onChange={(value) => updateDraft(selectedReel.id, { subtitleAr: value })} placeholder=""الوصف العربي"" aria-label=""الوصف العربي"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/ReelsReviewPanel.tsx,261,onChange,"<CpTextInput value={draft.highlightAr} onChange={(value) => updateDraft(selectedReel.id, { highlightAr: value })} placeholder=""سطر الإبراز"" aria-label=""سطر الإبراز"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/ReelsReviewPanel.tsx,262,onChange,"<CpTextInput value={draft.ctaLabelAr} onChange={(value) => updateDraft(selectedReel.id, { ctaLabelAr: value })} placeholder=""نص CTA العربي"" aria-label=""نص CTA العربي"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/ReelsReviewPanel.tsx,263,onChange,"<CpTextInput value={draft.targetId} onChange={(value) => updateDraft(selectedReel.id, { targetId: value })} placeholder=""معرف الهدف"" aria-label=""معرف هدف الريل"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/ReelsReviewPanel.tsx,264,onChange,"<CpTextInput value={draft.sortOrder} onChange={(value) => updateDraft(selectedReel.id, { sortOrder: value })} placeholder=""الترتيب"" aria-label=""ترتيب الريل"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/ReelsReviewPanel.tsx,265,onChange,"<CpTextInput value={draft.reviewNote} onChange={(value) => updateDraft(selectedReel.id, { reviewNote: value })} placeholder=""ملاحظة المراجعة أو سبب الرفض"" aria-label=""ملاحظة المراجعة"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/ReelsReviewPanel.tsx,267,onClick,"<CpButton disabled={busy || selectedReel.status !== ""pending_review""} onClick={() => void handleReview(selectedReel, ""approved"")}>اعتماد ونشر مؤهل</CpButton>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/ReelsReviewPanel.tsx,268,onClick,"<CpButton disabled={busy || selectedReel.status !== ""pending_review""} onClick={() => void handleReview(selectedReel, ""rejected"")}>رفض مع السبب</CpButton>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/ReelsReviewPanel.tsx,269,onClick,"<CpButton disabled={busy || selectedReel.status !== ""approved""} onClick={() => void handleReview(selectedReel, ""archived"")}>أرشفة</CpButton>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/ReelsReviewPanel.tsx,270,onClick,<CpButton disabled={busy} onClick={() => setSelectedReelId(null)}>إغلاق المعاينة</CpButton>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/ReelsReviewPanel.tsx,301,onClick,<CpTableCell><CpButton onClick={() => setSelectedReelId(reel.id)}>فتح المراجعة</CpButton></CpTableCell>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/components/CategoryPicker.tsx,70,onClick,onClick={() => {,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/components/ProductPicker.tsx,64,onClick,onClick={() => {,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/components/StorePicker.tsx,60,onClick,onClick={() => {,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/products/CategoryControlRoom.tsx,284,button,<button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/products/CategoryControlRoom.tsx,285,onClick,onClick={() => setOpen((v) => !v)},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/products/CategoryControlRoom.tsx,301,button,<button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/products/CategoryControlRoom.tsx,302,onClick,onClick={() => setCatError(null)},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/products/CategoryControlRoom.tsx,312,onClick,onClick={() => {,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/products/CategoryControlRoom.tsx,324,onChange,"<CpTextInput value={formLabel} onChange={setFormLabel} placeholder=""اسم الفئة *"" aria-label=""اسم الفئة الرئيسية"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/products/CategoryControlRoom.tsx,325,onChange,"<CpTextInput value={formSubtitle} onChange={setFormSubtitle} placeholder=""الاسم الانجليزي (اختياري)"" aria-label=""وصف الفئة الرئيسية"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/products/CategoryControlRoom.tsx,327,onClick,<CpButton onClick={handleAddMainCategory}>تأكيد</CpButton>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/products/CategoryControlRoom.tsx,328,onClick,<CpButton onClick={resetForms}>إلغاء</CpButton>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/products/CategoryControlRoom.tsx,424,onChange,"<CpTextInput value={editLabel} onChange={setEditLabel} aria-label=""تعديل اسم الفئة الرئيسية"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/products/CategoryControlRoom.tsx,425,onClick,<CpButton onClick={onApplyEdit}>حفظ</CpButton>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/products/CategoryControlRoom.tsx,436,onClick,<CpButton onClick={() => { resetForms(); setAddingSubUnder(isAddingSub ? null : domain.id); }}>+ فرعي</CpButton>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/products/CategoryControlRoom.tsx,437,onClick,<CpButton onClick={() => onStartDomainEdit(domain)}>تعديل</CpButton>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/products/CategoryControlRoom.tsx,438,onClick,"<CpButton onClick={() => onToggleDomainActive(domain)}>{domain.isActive ? ""إخفاء"" : ""إظهار""}</CpButton>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/products/CategoryControlRoom.tsx,446,onChange,"<CpTextInput value={formLabel} onChange={setFormLabel} placeholder=""اسم الفئة الفرعية..."" aria-label=""اسم الفئة الفرعية"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/products/CategoryControlRoom.tsx,448,onClick,<CpButton onClick={() => onAddSubCategory(domain.id)}>إضافة</CpButton>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/products/CategoryControlRoom.tsx,449,onClick,<CpButton onClick={resetForms}>إلغاء</CpButton>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/products/CategoryControlRoom.tsx,533,onChange,"<CpTextInput value={editLabel} onChange={setEditLabel} aria-label=""تعديل اسم الفئة الفرعية"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/products/CategoryControlRoom.tsx,534,onClick,<CpButton onClick={onApplyEdit}>حفظ</CpButton>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/products/CategoryControlRoom.tsx,540,onClick,"<CpButton onClick={() => { resetForms(); setAddingMainClassifUnder(isAdding ? null : { domainId: domain.id, subNodeId: subNode.id }); }}>+ تصنيف</CpButton>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/products/CategoryControlRoom.tsx,541,onClick,<CpButton onClick={() => onStartNodeEdit(subNode)}>تعديل</CpButton>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/products/CategoryControlRoom.tsx,542,onClick,"<CpButton onClick={() => onToggleNodeActive(subNode)}>{subNode.isActive ? ""إخفاء"" : ""إظهار""}</CpButton>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/products/CategoryControlRoom.tsx,550,onChange,"<CpTextInput value={formLabel} onChange={setFormLabel} placeholder=""اسم التصنيف الرئيسي..."" aria-label=""اسم التصنيف الرئيسي"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/products/CategoryControlRoom.tsx,552,onClick,"<CpButton onClick={() => onAddMainClassification(domain.id, subNode.id)}>إضافة</CpButton>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/products/CategoryControlRoom.tsx,553,onClick,<CpButton onClick={resetForms}>إلغاء</CpButton>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/products/CategoryControlRoom.tsx,631,onChange,"<CpTextInput value={editLabel} onChange={setEditLabel} aria-label=""تعديل اسم التصنيف الرئيسي"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/products/CategoryControlRoom.tsx,632,onClick,<CpButton onClick={onApplyEdit}>حفظ</CpButton>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/catalogs/products/CategoryControlRoom.tsx,638,onClick,"<CpButton onClick={() => { resetForms(); setAddingSubClassifUnder(isAdding ? null : { domainId: domain.id, subNodeId: subNode.id, mainClassifNodeId: mainClassifNode.id }); }}>+ فرعي</CpButton>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
